,Time To Goal,MSE,Model,Trial
14090,0.5,2.7201552391052246,MP-S1,704
14091,0.55,1.2310378551483154,MP-S1,704
14092,0.6,1.6176894903182983,MP-S1,704
14093,0.65,0.8693205118179321,MP-S1,704
14094,0.7,0.9129427075386047,MP-S1,704
14095,0.75,1.3236161470413208,MP-S1,704
14096,0.8,1.5636762380599976,MP-S1,704
14097,0.85,1.8959243297576904,MP-S1,704
14098,0.9,2.0927600860595703,MP-S1,704
14099,1.0,1.224168062210083,MP-S1,704
14100,0.0,0.1586437076330185,MP-S1,705
14101,0.05,0.2901384234428406,MP-S1,705
14102,0.1,0.3168632984161377,MP-S1,705
14103,0.15,0.4381050765514374,MP-S1,705
14104,0.2,0.5831078886985779,MP-S1,705
14105,0.25,0.7189157605171204,MP-S1,705
14106,0.3,0.8722401261329651,MP-S1,705
14107,0.35,1.0176072120666504,MP-S1,705
14108,0.4,1.0826674699783325,MP-S1,705
14109,0.45,1.1118452548980713,MP-S1,705
14110,0.5,1.1524229049682617,MP-S1,705
14111,0.55,0.22763025760650635,MP-S1,705
14112,0.6,0.25247570872306824,MP-S1,705
14113,0.65,0.2993846535682678,MP-S1,705
14114,0.7,0.33324164152145386,MP-S1,705
14115,0.75,0.39583107829093933,MP-S1,705
14116,0.8,0.4493418335914612,MP-S1,705
14117,0.85,0.46874865889549255,MP-S1,705
14118,0.9,0.5187839865684509,MP-S1,705
14119,1.0,0.571743905544281,MP-S1,705
14120,0.0,0.4874017536640167,MP-S1,706
14121,0.05,0.6813268065452576,MP-S1,706
14122,0.1,0.7382407784461975,MP-S1,706
14123,0.15,0.9286216497421265,MP-S1,706
14124,0.2,1.1928762197494507,MP-S1,706
14125,0.25,1.3924775123596191,MP-S1,706
14126,0.3,1.6573331356048584,MP-S1,706
14127,0.35,2.0607802867889404,MP-S1,706
14128,0.4,2.227735996246338,MP-S1,706
14129,0.45,2.3951544761657715,MP-S1,706
14130,0.5,2.744802236557007,MP-S1,706
14131,0.55,2.3869097232818604,MP-S1,706
14132,0.6,2.2369115352630615,MP-S1,706
14133,0.65,1.145500898361206,MP-S1,706
14134,0.7,0.6759551763534546,MP-S1,706
14135,0.75,0.6156193017959595,MP-S1,706
14136,0.8,0.536913275718689,MP-S1,706
14137,0.85,0.4612337350845337,MP-S1,706
14138,0.9,0.4446317255496979,MP-S1,706
14139,1.0,0.4566137492656708,MP-S1,706
14140,0.0,1.5444128513336182,MP-S1,707
14141,0.05,1.5444128513336182,MP-S1,707
14142,0.1,1.5411978960037231,MP-S1,707
14143,0.15,1.5411978960037231,MP-S1,707
14144,0.2,1.6011489629745483,MP-S1,707
14145,0.25,1.655044674873352,MP-S1,707
14146,0.3,1.655044674873352,MP-S1,707
14147,0.35,1.7410410642623901,MP-S1,707
14148,0.4,1.7410410642623901,MP-S1,707
14149,0.45,1.8351551294326782,MP-S1,707
14150,0.5,1.9609298706054688,MP-S1,707
14151,0.55,2.0234615802764893,MP-S1,707
14152,0.6,1.942301630973816,MP-S1,707
14153,0.65,1.7728667259216309,MP-S1,707
14154,0.7,0.5818557739257812,MP-S1,707
14155,0.75,0.8094133138656616,MP-S1,707
14156,0.8,0.49352359771728516,MP-S1,707
14157,0.85,0.5116793513298035,MP-S1,707
14158,0.9,0.5578972101211548,MP-S1,707
14159,1.0,0.6361706256866455,MP-S1,707
14160,0.0,0.8309029936790466,MP-S1,708
14161,0.05,0.8309029936790466,MP-S1,708
14162,0.1,0.8309029936790466,MP-S1,708
14163,0.15,1.060231328010559,MP-S1,708
14164,0.2,1.060231328010559,MP-S1,708
14165,0.25,1.1573846340179443,MP-S1,708
14166,0.3,1.1573846340179443,MP-S1,708
14167,0.35,1.1573846340179443,MP-S1,708
14168,0.4,1.2257939577102661,MP-S1,708
14169,0.45,1.2257939577102661,MP-S1,708
14170,0.5,1.5688620805740356,MP-S1,708
14171,0.55,1.7172168493270874,MP-S1,708
14172,0.6,1.918201208114624,MP-S1,708
14173,0.65,0.4767487943172455,MP-S1,708
14174,0.7,0.4531085789203644,MP-S1,708
14175,0.75,0.43756499886512756,MP-S1,708
14176,0.8,0.22931012511253357,MP-S1,708
14177,0.85,0.1910601258277893,MP-S1,708
14178,0.9,0.14274811744689941,MP-S1,708
14179,1.0,0.140653595328331,MP-S1,708
14180,0.0,0.15599432587623596,MP-S1,709
14181,0.05,0.14022783935070038,MP-S1,709
14182,0.1,0.1114797294139862,MP-S1,709
14183,0.15,0.12947873771190643,MP-S1,709
14184,0.2,0.06611774116754532,MP-S1,709
14185,0.25,0.053009942173957825,MP-S1,709
14186,0.3,0.0682397410273552,MP-S1,709
14187,0.35,0.08286455273628235,MP-S1,709
14188,0.4,0.1047370433807373,MP-S1,709
14189,0.45,0.14695410430431366,MP-S1,709
14190,0.5,0.2548604905605316,MP-S1,709
14191,0.55,0.2548604905605316,MP-S1,709
14192,0.6,0.21664175391197205,MP-S1,709
14193,0.65,0.2464364469051361,MP-S1,709
14194,0.7,0.2424420714378357,MP-S1,709
14195,0.75,0.2424420714378357,MP-S1,709
14196,0.8,0.24825407564640045,MP-S1,709
14197,0.85,0.24582688510417938,MP-S1,709
14198,0.9,0.20521366596221924,MP-S1,709
14199,1.0,0.19408154487609863,MP-S1,709
14200,0.0,0.19625255465507507,MP-S1,710
14201,0.05,0.8653882741928101,MP-S1,710
14202,0.1,0.8728433847427368,MP-S1,710
14203,0.15,0.24861359596252441,MP-S1,710
14204,0.2,0.6020921468734741,MP-S1,710
14205,0.25,0.8915382623672485,MP-S1,710
14206,0.3,1.2053133249282837,MP-S1,710
14207,0.35,0.15248705446720123,MP-S1,710
14208,0.4,0.1861914098262787,MP-S1,710
14209,0.45,0.16941297054290771,MP-S1,710
14210,0.5,0.18219351768493652,MP-S1,710
14211,0.55,0.16034704446792603,MP-S1,710
14212,0.6,0.2042549103498459,MP-S1,710
14213,0.65,0.20589721202850342,MP-S1,710
14214,0.7,0.24610589444637299,MP-S1,710
14215,0.75,0.23639360070228577,MP-S1,710
14216,0.8,0.2638378143310547,MP-S1,710
14217,0.85,0.2894611656665802,MP-S1,710
14218,0.9,0.30351969599723816,MP-S1,710
14219,1.0,0.3219917416572571,MP-S1,710
14220,0.0,0.5879271030426025,MP-S1,711
14221,0.05,0.5879271030426025,MP-S1,711
14222,0.1,0.6531755328178406,MP-S1,711
14223,0.15,0.6847953200340271,MP-S1,711
14224,0.2,0.6847953200340271,MP-S1,711
14225,0.25,0.7142031788825989,MP-S1,711
14226,0.3,0.761296808719635,MP-S1,711
14227,0.35,0.761296808719635,MP-S1,711
14228,0.4,0.8073116540908813,MP-S1,711
14229,0.45,0.8654305338859558,MP-S1,711
14230,0.5,0.921076238155365,MP-S1,711
14231,0.55,0.9801668524742126,MP-S1,711
14232,0.6,0.3423631191253662,MP-S1,711
14233,0.65,0.3169909715652466,MP-S1,711
14234,0.7,0.36594679951667786,MP-S1,711
14235,0.75,0.4194107949733734,MP-S1,711
14236,0.8,0.5829519033432007,MP-S1,711
14237,0.85,0.5578753352165222,MP-S1,711
14238,0.9,0.6245741844177246,MP-S1,711
14239,1.0,0.7990784049034119,MP-S1,711
14240,0.0,1.8108388185501099,MP-S1,712
14241,0.05,2.10247802734375,MP-S1,712
14242,0.1,2.177276849746704,MP-S1,712
14243,0.15,2.123621702194214,MP-S1,712
14244,0.2,1.6694955825805664,MP-S1,712
14245,0.25,2.1049206256866455,MP-S1,712
14246,0.3,2.7822697162628174,MP-S1,712
14247,0.35,3.1329898834228516,MP-S1,712
14248,0.4,3.3796658515930176,MP-S1,712
14249,0.45,3.466048240661621,MP-S1,712
14250,0.5,3.7724807262420654,MP-S1,712
14251,0.55,3.640719413757324,MP-S1,712
14252,0.6,4.063602924346924,MP-S1,712
14253,0.65,3.413996458053589,MP-S1,712
14254,0.7,3.986973524093628,MP-S1,712
14255,0.75,4.375639915466309,MP-S1,712
14256,0.8,2.6189472675323486,MP-S1,712
14257,0.85,1.840832233428955,MP-S1,712
14258,0.9,1.2476006746292114,MP-S1,712
14259,1.0,1.2378308773040771,MP-S1,712
14260,0.0,0.29390567541122437,MP-S1,713
14261,0.05,0.09205605089664459,MP-S1,713
14262,0.1,0.08173432946205139,MP-S1,713
14263,0.15,0.0724482610821724,MP-S1,713
14264,0.2,0.09116159379482269,MP-S1,713
14265,0.25,0.07071031630039215,MP-S1,713
14266,0.3,0.1204615980386734,MP-S1,713
14267,0.35,0.06011824682354927,MP-S1,713
14268,0.4,0.1005963534116745,MP-S1,713
14269,0.45,0.19901756942272186,MP-S1,713
14270,0.5,0.2938965857028961,MP-S1,713
14271,0.55,0.11999659985303879,MP-S1,713
14272,0.6,0.09800859540700912,MP-S1,713
14273,0.65,0.11906640231609344,MP-S1,713
14274,0.7,0.13182975351810455,MP-S1,713
14275,0.75,0.14547695219516754,MP-S1,713
14276,0.8,0.1531134992837906,MP-S1,713
14277,0.85,0.15475668013095856,MP-S1,713
14278,0.9,0.15413546562194824,MP-S1,713
14279,1.0,0.16652850806713104,MP-S1,713
14280,0.0,0.6061958074569702,MP-S1,714
14281,0.05,0.6061958074569702,MP-S1,714
14282,0.1,0.5025944113731384,MP-S1,714
14283,0.15,0.47072166204452515,MP-S1,714
14284,0.2,0.5002861022949219,MP-S1,714
14285,0.25,0.5399858355522156,MP-S1,714
14286,0.3,0.5399858355522156,MP-S1,714
14287,0.35,0.6050779223442078,MP-S1,714
14288,0.4,0.6516683101654053,MP-S1,714
14289,0.45,0.6893986463546753,MP-S1,714
14290,0.5,0.7258359789848328,MP-S1,714
14291,0.55,0.597082257270813,MP-S1,714
14292,0.6,0.4645961821079254,MP-S1,714
14293,0.65,0.4546770751476288,MP-S1,714
14294,0.7,0.13516531884670258,MP-S1,714
14295,0.75,0.11194456368684769,MP-S1,714
14296,0.8,0.07512824982404709,MP-S1,714
14297,0.85,0.08340685814619064,MP-S1,714
14298,0.9,0.10309327393770218,MP-S1,714
14299,1.0,0.2729654908180237,MP-S1,714
14300,0.0,1.0236122608184814,MP-S1,715
14301,0.05,1.0236122608184814,MP-S1,715
14302,0.1,1.106081485748291,MP-S1,715
14303,0.15,1.1762316226959229,MP-S1,715
14304,0.2,1.2508102655410767,MP-S1,715
14305,0.25,1.3251110315322876,MP-S1,715
14306,0.3,1.3251110315322876,MP-S1,715
14307,0.35,1.3951973915100098,MP-S1,715
14308,0.4,1.4671202898025513,MP-S1,715
14309,0.45,1.543823003768921,MP-S1,715
14310,0.5,1.615938425064087,MP-S1,715
14311,0.55,1.3582167625427246,MP-S1,715
14312,0.6,0.3976663649082184,MP-S1,715
14313,0.65,0.3553900420665741,MP-S1,715
14314,0.7,0.22667472064495087,MP-S1,715
14315,0.75,0.23038439452648163,MP-S1,715
14316,0.8,0.2632675766944885,MP-S1,715
14317,0.85,0.28799548745155334,MP-S1,715
14318,0.9,0.3257364332675934,MP-S1,715
14319,1.0,0.3819219470024109,MP-S1,715
14320,0.0,0.7081990242004395,MP-S1,716
14321,0.05,0.8135899901390076,MP-S1,716
14322,0.1,1.002138614654541,MP-S1,716
14323,0.15,1.1807317733764648,MP-S1,716
14324,0.2,1.2693283557891846,MP-S1,716
14325,0.25,1.309385895729065,MP-S1,716
14326,0.3,1.3615704774856567,MP-S1,716
14327,0.35,1.4411569833755493,MP-S1,716
14328,0.4,1.5071498155593872,MP-S1,716
14329,0.45,1.4915614128112793,MP-S1,716
14330,0.5,1.6280908584594727,MP-S1,716
14331,0.55,1.4122170209884644,MP-S1,716
14332,0.6,1.6188381910324097,MP-S1,716
14333,0.65,1.2083908319473267,MP-S1,716
14334,0.7,0.5890519022941589,MP-S1,716
14335,0.75,0.6408686637878418,MP-S1,716
14336,0.8,0.379728764295578,MP-S1,716
14337,0.85,0.45661598443984985,MP-S1,716
14338,0.9,0.5889633297920227,MP-S1,716
14339,1.0,0.6421011686325073,MP-S1,716
14340,0.0,0.523556649684906,MP-S1,717
14341,0.05,0.523556649684906,MP-S1,717
14342,0.1,0.7898629903793335,MP-S1,717
14343,0.15,0.982833206653595,MP-S1,717
14344,0.2,1.6218254566192627,MP-S1,717
14345,0.25,0.999701201915741,MP-S1,717
14346,0.3,0.999701201915741,MP-S1,717
14347,0.35,1.1019978523254395,MP-S1,717
14348,0.4,1.1872477531433105,MP-S1,717
14349,0.45,1.2782888412475586,MP-S1,717
14350,0.5,2.188126802444458,MP-S1,717
14351,0.55,2.2735376358032227,MP-S1,717
14352,0.6,2.502573013305664,MP-S1,717
14353,0.65,0.8212074637413025,MP-S1,717
14354,0.7,0.5563461184501648,MP-S1,717
14355,0.75,1.253098487854004,MP-S1,717
14356,0.8,1.449811339378357,MP-S1,717
14357,0.85,1.5564249753952026,MP-S1,717
14358,0.9,1.674343466758728,MP-S1,717
14359,1.0,1.8051187992095947,MP-S1,717
14360,0.0,0.34515202045440674,MP-S1,718
14361,0.05,0.40439125895500183,MP-S1,718
14362,0.1,0.5556915402412415,MP-S1,718
14363,0.15,0.5667777061462402,MP-S1,718
14364,0.2,0.6614961624145508,MP-S1,718
14365,0.25,0.7976460456848145,MP-S1,718
14366,0.3,0.8825387954711914,MP-S1,718
14367,0.35,1.0702953338623047,MP-S1,718
14368,0.4,1.3602252006530762,MP-S1,718
14369,0.45,1.6329265832901,MP-S1,718
14370,0.5,1.8982603549957275,MP-S1,718
14371,0.55,2.189760684967041,MP-S1,718
14372,0.6,1.7641445398330688,MP-S1,718
14373,0.65,1.9314358234405518,MP-S1,718
14374,0.7,1.9992492198944092,MP-S1,718
14375,0.75,1.5548384189605713,MP-S1,718
14376,0.8,0.4259941279888153,MP-S1,718
14377,0.85,0.46175268292427063,MP-S1,718
14378,0.9,0.5089304447174072,MP-S1,718
14379,1.0,0.6540639996528625,MP-S1,718
14380,0.0,1.4216423034667969,MP-S1,719
14381,0.05,1.3100922107696533,MP-S1,719
14382,0.1,1.3202636241912842,MP-S1,719
14383,0.15,1.483406662940979,MP-S1,719
14384,0.2,0.8675504326820374,MP-S1,719
14385,0.25,0.8904110789299011,MP-S1,719
14386,0.3,0.921567976474762,MP-S1,719
14387,0.35,1.02144193649292,MP-S1,719
14388,0.4,1.1278129816055298,MP-S1,719
14389,0.45,1.2564539909362793,MP-S1,719
14390,0.5,1.4599723815917969,MP-S1,719
14391,0.55,1.4599723815917969,MP-S1,719
14392,0.6,1.416527509689331,MP-S1,719
14393,0.65,1.1292308568954468,MP-S1,719
14394,0.7,1.1292308568954468,MP-S1,719
14395,0.75,0.8653001189231873,MP-S1,719
14396,0.8,0.7628886699676514,MP-S1,719
